銘柄コード,銘柄名,市場区分,日経225採否,前日終値,時価総額,平均取引量,PBR,PER
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,グロース（内国株式）,False,4265.0,39142739968.0,263468.0,6.0508184,0.0
2790,ナフコ,スタンダード（内国株式）,False,2010.0,49657053184.0,19071.0,0.3224314,286.93182
2791,大黒天物産,プライム（内国株式）,False,7520.0,103866753024.0,66471.0,1.7042414,15.438769
2792,ハニーズホールディングス,プライム（内国株式）,False,1556.0,43373187072.0,108547.0,0.97018605,11.61454
2795,日本プリメックス,スタンダード（内国株式）,False,881.0,4636517888.0,1169.0,0.59656703,11.338482
2796,ファーマライズホールディングス,スタンダード（内国株式）,False,505.0,5759976448.0,20147.0,0.83879155,0.0
2798,ワイズテーブルコーポレーション,スタンダード（内国株式）,False,2912.0,9633808384.0,4104.0,11.579093,37.012165
279A,インターグ,PRO Market,False,1550.0,3100000000.0,0.0,0.0,22.93578
2801,キッコーマン,プライム（内国株式）,True,1306.0,1220951408640.0,2930447.0,2.4439514,20.033825
2802,味の素,プライム（内国株式）,True,4257.0,4150530670592.0,2328384.0,5.9444404,122.028076
2804,ブルドックソース,プライム（内国株式）,False,2145.0,27407966208.0,19865.0,1.19358,45.2533
2805,ヱスビー食品,スタンダード（内国株式）,False,3470.0,83741425664.0,31998.0,0.98865795,11.0706415
2806,ユタカフーズ,スタンダード（内国株式）,False,2040.0,14082764800.0,1131.0,0.6230516,25.41374
2809,キユーピー,プライム（内国株式）,False,4206.0,578396487680.0,495653.0,1.8523877,21.097511
280A,ＴＭＨ,グロース（内国株式）,False,1312.0,4951755776.0,27446.0,3.623571,15.749236
2810,ハウス食品グループ本社,プライム（内国株式）,False,2956.0,275467534336.0,210800.0,0.952338,22.40974
2811,カゴメ,プライム（内国株式）,False,2982.0,270769668096.0,361111.0,1.5876094,20.394197
2813,和弘食品,スタンダード（内国株式）,False,3205.0,8050258432.0,7253.0,0.9347723,6.6608925
2814,佐藤食品工業,スタンダード（内国株式）,False,3120.0,11655240704.0,2344.0,0.58729994,20.176342
2815,アリアケジャパン,プライム（内国株式）,False,6300.0,201283780608.0,64171.0,1.6004473,24.527494
2816,ダイショー,スタンダード（内国株式）,False,1418.0,13677890560.0,2804.0,2.1085682,29.83158
2818,ピエトロ,スタンダード（内国株式）,False,1765.0,12190167040.0,2753.0,1.9504272,212.6506
2819,エバラ食品工業,スタンダード（内国株式）,False,2569.0,25095575552.0,5006.0,0.7315214,17.914196
281A,インフォメティス,グロース（内国株式）,False,1555.0,7360364032.0,1447192.0,6.891723,0.0
2820,やまみ,スタンダード（内国株式）,False,5070.0,34348197888.0,19096.0,3.2925606,30.105032
282A,グローバルＸ　半導体・トップ１０－日本株式　ＥＴＦ,ETF・ETN,False,1047.0,0.0,34285.0,0.0,22.427095
2830,アヲハタ,スタンダード（内国株式）,False,3805.0,31447601152.0,14080.0,2.3087597,79.37005
2831,はごろもフーズ,スタンダード（内国株式）,False,3380.0,31760640000.0,2007.0,0.7478724,12.917672
2836,グローバルＸ　フィンテック－日本株式　ＥＴＦ,ETF・ETN,False,3280.0,0.0,1391.0,0.0,22.269863
2837,グローバルＸ　中小型リーダーズ－日本株式　ＥＴＦ,ETF・ETN,False,2674.0,0.0,39265.0,0.0,13.5585375
2838,ＭＡＸＩＳ米国国債７－１０年上場投信（為替ヘッジなし）,ETF・ETN,False,8420.0,0.0,216.0,0.0,0.0
2839,ＭＡＸＩＳ米国国債７－１０年上場投信（為替ヘッジあり）,ETF・ETN,False,5353.0,0.0,844.0,0.0,0.0
283A,グローバルＸ　ＵＳ　テック・配当貴族　ＥＴＦ,ETF・ETN,False,1059.0,0.0,20936.0,0.0,29.117037
2840,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジなし）,ETF・ETN,False,2033.0,0.0,107909.0,0.0,0.0
2841,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジあり）,ETF・ETN,False,1414.0,0.0,127044.0,0.0,0.0
2842,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００インバース,ETF・ETN,False,15015.0,0.0,4438.0,0.0,0.0
2843,上場インデックスファンド豪州国債（為替ヘッジあり）,ETF・ETN,False,3987.0,0.0,877.0,0.0,0.0
2844,上場インデックスファンド豪州国債（為替ヘッジなし）,ETF・ETN,False,5117.0,0.0,2454.0,0.0,0.0
2845,ＮＥＸＴ　ＦＵＮＤＳ　ＮＡＳＤＡＱ－１００（為替ヘッジあり）連動型上場投信,ETF・ETN,False,2960.0,0.0,47190.0,0.0,0.0
2846,ＮＥＸＴ　ＦＵＮＤＳ　ダウ・ジョーンズ工業株３０種平均株価（為替ヘッジあり）連動型上場投信,ETF・ETN,False,2269.0,0.0,35956.0,0.0,0.0
2847,グローバルＸ　新成長インフラ－日本株式　ＥＴＦ,ETF・ETN,False,2307.0,0.0,1070.0,0.0,18.161043
2848,グローバルＸ　ＭＳＣＩ　気候変動対応－日本株式　ＥＴＦ,ETF・ETN,False,2376.0,0.0,250.0,0.0,17.836596
2849,グローバルＸ　Ｍｏｒｎｉｎｇｓｔａｒ　高配当　ＥＳＧ－日本株式　ＥＴＦ,ETF・ETN,False,4682.0,0.0,1747.0,0.0,18.697258
284A,フクヤ建設,PRO Market,False,2335.0,467000000.0,0.0,0.8521898,212.85323
2851,ｉシェアーズ　ＭＳＣＩ　ジャパンＳＲＩ　ＥＴＦ,ETF・ETN,False,304.0,0.0,15876.0,0.0,19.904718
2852,ｉシェアーズ　グリーンＪリート　ＥＴＦ,ETF・ETN,False,186.0,0.0,41551.0,0.0,22.000114
2853,ｉシェアーズ　気候リスク調整世界国債　ＥＴＦ（除く日本・為替ヘッジあり）,ETF・ETN,False,644.0,0.0,106.0,0.0,0.0
2854,グローバルＸ　テック・トップ２０－日本株式　ＥＴＦ,ETF・ETN,False,1740.0,0.0,7541.0,0.0,28.75856
2855,グローバルＸ　グリーン・Ｊ－ＲＥＩＴ　ＥＴＦ,ETF・ETN,False,998.0,0.0,12978.0,0.0,21.04629
2856,ｉシェアーズ　米国債３－７年　ＥＴＦ（為替ヘッジあり）,ETF・ETN,False,688.0,0.0,19347.0,0.0,0.0
2857,ｉシェアーズ　ドイツ国債　ＥＴＦ（為替ヘッジあり）,ETF・ETN,False,654.0,0.0,12514.0,0.0,0.0
2858,グローバルＸ　日経２２５　カバード・コール　ＥＴＦ（プレミアム再投資型）,ETF・ETN,False,1254.0,0.0,564.0,0.0,19.28489
2859,ＮＥＸＴ　ＦＵＮＤＳ　ユーロ・ストックス５０指数（為替ヘッジあり）連動型上場投信,ETF・ETN,False,2732.0,0.0,11568.0,0.0,0.0
285A,キオクシアホールディングス,プライム（内国株式）,False,3485.0,2133477294080.0,8185577.0,2.806752,7.673205
2860,ＮＥＸＴ　ＦＵＮＤＳ　ドイツ株式・ＤＡＸ（為替ヘッジあり）連動型上場投信,ETF・ETN,False,3102.0,0.0,64846.0,0.0,0.0
2861,上場インデックスファンドフランス国債（為替ヘッジなし）,ETF・ETN,False,5564.0,0.0,1160.0,0.0,0.0
2862,上場インデックスファンドフランス国債（為替ヘッジあり）,ETF・ETN,False,4055.0,0.0,2997.0,0.0,0.0
2863,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ米国株式・債券バランス保守型指数（為替ヘッジあり）連動型上場投信,ETF・ETN,False,1920.0,0.0,67.0,0.0,0.0
2864,グローバルＸ　ロジスティクス・ＲＥＩＴ　ＥＴＦ,ETF・ETN,False,1181.0,0.0,1111.0,0.0,25.178858
2865,グローバルＸ　ＮＡＳＤＡＱ１００・カバード・コール　ＥＴＦ,ETF・ETN,False,1087.0,0.0,280543.0,0.0,32.814938
2866,グローバルＸ　米国優先証券　ＥＴＦ,ETF・ETN,False,969.0,0.0,45305.0,0.0,0.0
2867,グローバルＸ　自動運転＆ＥＶ　ＥＴＦ,ETF・ETN,False,1216.0,0.0,697.0,0.0,18.696484
2868,グローバルＸ　Ｓ＆Ｐ５００・カバード・コール　ＥＴＦ,ETF・ETN,False,997.0,0.0,66995.0,0.0,27.215961
2869,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００レバレッジ,ETF・ETN,False,53970.0,0.0,13378.0,0.0,0.0
286A,ユカリア,グロース（内国株式）,False,919.0,31833640960.0,134652.0,1.7156379,17.720514
2870,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００ダブルインバース,ETF・ETN,False,12000.0,0.0,25052.0,0.0,0.0
2871,ニチレイ,プライム（内国株式）,True,1709.0,430563459072.0,1299546.0,1.6759521,17.662178
2872,セイヒョー,スタンダード（内国株式）,False,2053.0,2869103616.0,6400.0,2.0145671,24.027567
2874,横浜冷凍,プライム（内国株式）,False,1210.0,72327995392.0,208452.0,0.9083722,16.03243
2875,東洋水産,プライム（内国株式）,False,10405.0,1042751029248.0,383069.0,2.1804397,16.73904
2876,デルソーレ,スタンダード（内国株式）,False,448.0,3998344960.0,3522.0,1.0599523,0.0
2877,日東ベスト,スタンダード（内国株式）,False,743.0,9000837120.0,3203.0,0.56651664,23.396227
287A,黒田グループ,スタンダード（内国株式）,False,895.0,37907849216.0,764107.0,1.0636917,9.705466
2882,イートアンドホールディングス,プライム（内国株式）,False,2070.0,23357296640.0,23731.0,2.1297767,26.246017
2883,大冷,スタンダード（内国株式）,False,2010.0,11859826688.0,3073.0,1.3992724,0.0
2884,ヨシムラ・フード・ホールディングス,プライム（内国株式）,False,919.0,21810214912.0,218244.0,1.9579018,11.7127495
288A,ラクサス・テクノロジーズ,グロース（内国株式）,False,178.0,4473592320.0,782760.0,1.4838314,8.613861
2892,日本食品化工,スタンダード（内国株式）,False,3720.0,18001160192.0,9914.0,0.6246688,11.782886
2894,石井食品,スタンダード（内国株式）,False,317.0,5277035520.0,6479.0,1.3717184,18.344906
2897,日清食品ホールディングス,プライム（内国株式）,False,2821.0,812204425216.0,1727842.0,1.7587644,15.446799
2901,ウェルディッシュ,スタンダード（内国株式）,False,706.0,15227854848.0,63069.0,4.698086,32.152714
2903,シノブフーズ,スタンダード（内国株式）,False,1603.0,17976659968.0,25926.0,1.2122167,19.230299
2904,一正蒲鉾,スタンダード（内国株式）,False,751.0,13824407552.0,11739.0,0.9273162,11.415109
2907,あじかん,スタンダード（内国株式）,False,1302.0,9932290048.0,4198.0,0.5838743,6.4127765
2908,フジッコ,プライム（内国株式）,False,1656.0,47030292480.0,39741.0,0.6870363,49.387142
290A,Ｓｙｎｓｐｅｃｔｉｖｅ,グロース（内国株式）,False,889.0,98525143040.0,3164006.0,5.1327066,0.0
2910,ロック・フィールド,プライム（内国株式）,False,1512.0,39379566592.0,45341.0,1.3780137,120.07968
2911,旭松食品,スタンダード（内国株式）,False,2268.0,4211133696.0,996.0,0.51336527,17.620668
2914,日本たばこ産業,プライム（内国株式）,True,4720.0,8408413503488.0,4064593.0,2.07078,43.428413
2915,ケンコーマヨネーズ,プライム（内国株式）,False,1951.0,29411459072.0,38588.0,0.73383605,8.8932
2916,仙波糖化工業,スタンダード（内国株式）,False,762.0,8708454400.0,1980.0,0.7342708,27.204836
2917,大森屋,スタンダード（内国株式）,False,938.0,4721732096.0,2565.0,0.41056344,0.0
2918,わらべや日洋ホールディングス,プライム（内国株式）,False,2801.0,48771215360.0,101131.0,0.8625766,18.19011
291A,リスキル,グロース（内国株式）,False,3820.0,7769830400.0,7828.0,4.3397326,16.078064
2922,なとり,プライム（内国株式）,False,2005.0,25215531008.0,11739.0,0.9630092,18.647064
2923,サトウ食品,スタンダード（内国株式）,False,8180.0,41256812544.0,1488.0,1.8356823,21.141867
2924,イフジ産業,スタンダード（内国株式）,False,2425.0,19713818624.0,14206.0,1.7199278,9.515768
2926,篠崎屋,スタンダード（内国株式）,False,138.0,1939618560.0,1321334.0,1.4545532,0.0
2927,ＡＦＣ－ＨＤアムスライフサイエンス,スタンダード（内国株式）,False,861.0,12550375424.0,34279.0,0.8122367,8.132843
2929,ファーマフーズ,プライム（内国株式）,False,1037.0,25147598848.0,167774.0,2.471995,9.260047
292A,エスアイイー,PRO Market,False,680.0,2040000000.0,0.0,0.0,17.763845
2930,北の達人コーポレーション,プライム（内国株式）,False,148.0,20329039872.0,407436.0,2.6292095,18.34171
2931,ユーグレナ,プライム（内国株式）,False,452.0,60777209856.0,1051876.0,1.9869087,0.0
2932,ＳＴＩフードホールディングス,スタンダード（内国株式）,False,1302.0,23040675840.0,22365.0,2.4503548,10.878872
2933,紀文食品,プライム（内国株式）,False,1188.0,27144513536.0,44420.0,1.357292,10.49056
2934,ジェイフロンティア,グロース（内国株式）,False,1833.0,9584286720.0,37738.0,6.8166885,106.558334
2935,ピックルスホールディングス,プライム（内国株式）,False,1044.0,12984227840.0,18858.0,0.6831084,13.985264
2936,ベースフード,グロース（内国株式）,False,450.0,23594958848.0,156874.0,24.785086,218.71921
2937,サンクゼール,グロース（内国株式）,False,1799.0,16667285504.0,9255.0,3.5706842,48.075897
2938,オカムラ食品工業,スタンダード（内国株式）,False,1207.0,58372476928.0,154925.0,3.6506205,27.693739
293A,ＢＡＢＹ　ＪＯＢ,PRO Market,False,950.0,2798300928.0,0.0,5.5854425,18.693428
294A,ＮＥＸＴ　ＦＵＮＤＳ　ＭＳＣＩジャパン気候変動指数（セレクト）連動型上場投信,ETF・ETN,False,2302.0,0.0,36.0,0.0,17.311056
295A,Ｏｎｅ　ＥＴＦ　ＦＴＳＥ・サウジアラビア・インデックス,ETF・ETN,False,8775.0,0.0,360.0,0.0,20.52302
2961,日本調理機,スタンダード（内国株式）,False,4105.0,4567305216.0,503.0,0.6608408,6.825967
2962,テクニスコ,スタンダード（内国株式）,False,265.0,2422123520.0,14977.0,1.492377,0.0
296A,令和アカウンティング・ホールディングス,グロース（内国株式）,False,676.0,25134815232.0,150157.0,10.604722,24.916574
2970,グッドライフカンパニー,スタンダード（内国株式）,False,3595.0,14381995008.0,4849.0,2.8838966,10.6949415
2971,エスコンジャパンリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,False,125400.0,45191573504.0,803.0,1.11786,18.50375
2972,サンケイリアルエステート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,False,99600.0,47176998912.0,1064.0,0.9595739,21.621666
2975,スター・マイカ・ホールディングス,プライム（内国株式）,False,1168.0,38583414784.0,229849.0,1.3570124,9.88266
2978,ツクルバ,グロース（内国株式）,False,610.0,6856290816.0,13352.0,3.764092,98.85246
2979,ＳＯＳｉＬＡ物流リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,False,117800.0,85699502080.0,1642.0,1.1351771,22.883295
297A,アルピコホールディングス,スタンダード（内国株式）,False,234.0,16427149312.0,187109.0,1.1332196,6.5198984
2980,ＳＲＥホールディングス,プライム（内国株式）,False,3295.0,51684851712.0,207434.0,3.8201144,30.635618
2981,ランディックス,グロース（内国株式）,False,2477.0,13899971584.0,11412.0,1.5853065,9.948875
2982,ＡＤワークスグループ,プライム（内国株式）,False,483.0,23197483008.0,982366.0,1.1718042,10.118544
2983,アールプランナー,グロース（内国株式）,False,2183.0,11493018624.0,25446.0,1.9423738,8.019288
2984,ヤマイチエステート,スタンダード（内国株式）,False,724.0,6143423488.0,9360.0,0.4675006,8.938339
2985,ファーストステージ,PRO Market,False,0.0,3969600000.0,0.0,0.7071945,13.8432255
2986,ＬＡホールディングス,グロース（内国株式）,False,9350.0,71553785856.0,97325.0,2.6260724,9.542776
2989,東海道リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,False,111500.0,35237388288.0,1312.0,1.0546803,16.78972
298A,ＧＶＡ　ＴＥＣＨ,グロース（内国株式）,False,757.0,3462267648.0,33493.0,7.5569296,0.0
2990,アイダ設計,PRO Market,False,344.0,12645749760.0,734.0,1.0601382,0.0
2991,ランドネット,スタンダード（内国株式）,False,1422.0,16863459328.0,10993.0,1.6647087,6.9338574
2992,アーバンライク,PRO Market,False,0.0,2521200128.0,0.0,4.292543,47.619045
2993,長栄,スタンダード（内国株式）,False,2185.0,9814883328.0,1823.0,0.832057,4.718358
2994,アンサーホールディングス,PRO Market,False,0.0,728000000.0,0.0,1.8571428,9.920824
2995,ジェイレックス・コーポレーション,PRO Market,False,0.0,5232974848.0,0.0,0.42029297,4.7125354
2997,ストレージ王,グロース（内国株式）,False,970.0,1788380032.0,2890.0,1.6422228,23.702253
2998,クリアル,グロース（内国株式）,False,6480.0,38520971264.0,80028.0,7.2532806,29.21513
2999,ホームポジション,スタンダード（内国株式）,False,470.0,4408654336.0,33690.0,0.80763113,0.0
299A,ｄｅｌｙ,グロース（内国株式）,False,1721.0,70030786560.0,242260.0,6.3131075,44.770206
3001,片倉工業,スタンダード（内国株式）,False,2877.0,90486489088.0,45098.0,1.0515561,17.61987
3002,グンゼ,プライム（内国株式）,False,3870.0,125171851264.0,202311.0,1.1354569,20.370956
3003,ヒューリック,プライム（内国株式）,False,1616.0,1214532288512.0,2470573.0,1.4317362,11.807913
3004,神栄,スタンダード（内国株式）,False,2285.0,8944976896.0,14320.0,1.0072031,7.0445943
300A,ＭＩＣ,スタンダード（内国株式）,False,2775.0,19503699968.0,35031.0,0.0,26.610481
3010,ポラリス・ホールディングス,スタンダード（内国株式）,False,212.0,48153116672.0,451620.0,1.7162662,12.240047
3011,バナーズ,スタンダード（内国株式）,False,155.0,2358125056.0,22315.0,0.9052327,9.424725
301A,インデックス,PRO Market,False,550.0,551870016.0,0.0,0.0,13.036265
3020,アプライド,スタンダード（内国株式）,False,3880.0,10406280192.0,3373.0,0.86372286,5.8853207
3021,パシフィックネット,スタンダード（内国株式）,False,1314.0,6879148544.0,11785.0,2.0364254,13.005465
3023,ラサ商事,スタンダード（内国株式）,False,1693.0,18172250112.0,20087.0,0.83608156,8.907607
3024,クリエイト,スタンダード（内国株式）,False,1175.0,4561490944.0,7130.0,0.8635915,9.44306
3028,アルペン,プライム（内国株式）,False,2391.0,90782662656.0,116512.0,0.7493926,16.279552
302A,ビースタイルホールディングス,グロース（内国株式）,False,1324.0,1896076800.0,4844.0,1.5010551,9.03003
3030,ハブ,スタンダード（内国株式）,False,775.0,9773028352.0,11596.0,3.2928054,21.93676
3031,ラクーンホールディングス,プライム（内国株式）,False,709.0,14392648704.0,298226.0,3.1841261,18.02444
3034,クオールホールディングス,プライム（内国株式）,False,2081.0,77509394432.0,149371.0,1.4622773,14.959774
3035,ケイティケイ,スタンダード（内国株式）,False,617.0,3412112384.0,33693.0,0.773898,10.518344
3036,アルコニックス,プライム（内国株式）,False,2156.0,64414740480.0,134441.0,0.9464678,13.506558
3038,神戸物産,プライム（内国株式）,False,4086.0,900616159232.0,1139812.0,6.3145185,38.74869
303A,ｖｉｓｕｍｏ,グロース（内国株式）,False,1012.0,1663192064.0,14688.0,3.1947074,31.86951
3040,ソリトンシステムズ,プライム（内国株式）,False,1419.0,26118774784.0,29406.0,2.1621172,15.206129
3041,ビューティカダンホールディングス,スタンダード（内国株式）,False,457.0,1875464192.0,18226.0,3.0744858,0.0
3042,セキュアヴェイル,グロース（内国株式）,False,324.0,2468345600.0,129873.0,2.0557024,57.63016
3045,カワサキ,スタンダード（内国株式）,False,1454.0,3139393280.0,2436.0,0.73252565,9.781381
3046,ジンズホールディングス,プライム（内国株式）,False,9800.0,235507662848.0,285341.0,7.99908,30.551685
3048,ビックカメラ,プライム（内国株式）,False,1699.0,287305498624.0,878633.0,1.7758813,15.552878
304A,フォルシア,グロース（内国株式）,False,2270.0,2781630208.0,4180.0,1.4344505,17.825848
3050,ＤＣＭホールディングス,プライム（内国株式）,False,1518.0,204333219840.0,285988.0,0.7549621,11.791541
3053,ペッパーフードサービス,スタンダード（内国株式）,False,187.0,11301979136.0,558185.0,-0.7613719,0.0
3054,ハイパー,スタンダード（内国株式）,False,304.0,2945320960.0,10857.0,0.9544135,10.032895
3058,三洋堂ホールディングス,スタンダード（内国株式）,False,688.0,4989122048.0,1092.0,1.7746298,28.050777
3059,ヒラキ,スタンダード（内国株式）,False,838.0,4078889472.0,3726.0,0.629555,0.0
305A,ダブルツリー,PRO Market,False,1129.0,3438000128.0,0.0,0.0,6.180563
3063,ジェイグループホールディングス,グロース（内国株式）,False,779.0,9465027584.0,26033.0,4.7325444,23.437027
3064,ＭｏｎｏｔａＲＯ,プライム（内国株式）,False,2551.0,1159281639424.0,1273944.0,10.202074,39.589344
3065,ライフフーズ,スタンダード（内国株式）,False,1638.0,5051788800.0,1773.0,2.8642223,12.531558
3067,東京一番フーズ,スタンダード（内国株式）,False,475.0,4195234048.0,7698.0,2.3791685,0.0
3068,ＷＤＩ,スタンダード（内国株式）,False,3005.0,18795163648.0,2671.0,2.9157887,20.201681
3069,ＪＦＬＡホールディングス,スタンダード（内国株式）,False,158.0,7620071424.0,116176.0,1.0356106,11.861862
3070,ジェリービーンズグループ,グロース（内国株式）,False,132.0,9106564096.0,2461417.0,5.6199203,0.0
3071,ストリーム,スタンダード（内国株式）,False,113.0,3150561024.0,86158.0,1.123197,760.0
3073,ＤＤグループ,プライム（内国株式）,False,1690.0,30616377344.0,183679.0,3.532114,13.210349
3075,銚子丸,スタンダード（内国株式）,False,1573.0,19616290816.0,9622.0,2.4574099,24.968214
3076,あい　ホールディングス,プライム（内国株式）,False,2677.0,143468232704.0,141330.0,1.309679,6.613945
3077,ホリイフードサービス,スタンダード（内国株式）,False,427.0,2422378752.0,205180.0,4.768463,13.32902
3079,ディーブイエックス,スタンダード（内国株式）,False,1052.0,11037593600.0,64122.0,1.282541,26.860346
307A,ハウジング・スタッフ,PRO Market,False,800.0,584000000.0,0.0,0.0,8.896797
3080,ジェーソン,スタンダード（内国株式）,False,706.0,9083495424.0,5763.0,1.4599022,26.28847
3082,きちりホールディングス,スタンダード（内国株式）,False,912.0,10316625920.0,19374.0,5.1868224,28.602757
3083,スターシーズ,スタンダード（内国株式）,False,770.0,5182342656.0,242896.0,4.3650475,0.0
3086,Ｊ．フロント　リテイリング,プライム（内国株式）,True,2483.0,615404339200.0,1252890.0,1.5374664,15.612948
3087,ドトール・日レスホールディングス,プライム（内国株式）,False,2666.0,110171791360.0,142907.0,1.1055255,17.420168
3088,マツキヨココカラ＆カンパニー,プライム（内国株式）,False,3254.0,1260227002368.0,1456561.0,2.4823549,23.66532
3089,テクノアルファ,スタンダード（内国株式）,False,1122.0,1966934144.0,40677.0,1.0014942,10.3425865
308A,ぽすとめいとホールディングス,PRO Market,False,1310.0,309904064.0,0.0,3.521638,15.036731
3091,ブロンコビリー,プライム（内国株式）,False,3990.0,59251056640.0,69203.0,2.8547902,34.27784
3092,ＺＯＺＯ,プライム（内国株式）,True,1458.0,1270775021568.0,2569433.0,14.422498,28.242924
3093,トレジャー・ファクトリー,プライム（内国株式）,False,2051.0,49098629120.0,211526.0,4.4724436,17.642105
3094,スーパーバリュー,スタンダード（内国株式）,False,649.0,8212104192.0,17663.0,0.98751885,0.0
3096,オーシャンシステム,スタンダード（内国株式）,False,1499.0,14016954368.0,6165.0,1.2019318,13.350668
3097,物語コーポレーション,プライム（内国株式）,False,4300.0,164865179648.0,217630.0,4.093222,52.944088
3099,三越伊勢丹ホールディングス,プライム（内国株式）,True,2831.0,1024034930688.0,2408380.0,1.7715979,20.215984
309A,コスモス調剤,PRO Market,False,700.0,2117500032.0,0.0,1.9808257,78.125
3101,東洋紡,プライム（内国株式）,False,1164.0,102809370624.0,356238.0,0.531462,51.36564
3103,ユニチカ,プライム（内国株式）,False,223.0,12856953856.0,1995698.0,0.34418306,0.0
3104,富士紡ホールディングス,プライム（内国株式）,False,6640.0,75414528000.0,38701.0,1.586146,16.514666
3105,日清紡ホールディングス,プライム（内国株式）,False,1167.0,181581348864.0,877969.0,0.68041945,14.169917
3106,倉敷紡績,プライム（内国株式）,False,7210.0,120417427456.0,67093.0,1.0117037,14.043856
3107,ダイワボウホールディングス,プライム（内国株式）,False,3143.0,278853681152.0,314141.0,1.8190651,11.569091
3109,シキボウ,プライム（内国株式）,False,1037.0,13145945088.0,41782.0,0.3778663,14.244505
310A,サーティーフォー,PRO Market,False,1440.0,1152000000.0,0.0,1.1096821,0.0
3110,日東紡績,プライム（内国株式）,False,7100.0,268318113792.0,865409.0,2.0967982,20.88588
3111,オーミケンシ,スタンダード（内国株式）,False,293.0,1952741632.0,13471.0,1.0735257,7.8681555
3113,ＵＮＩＶＡ・Ｏａｋホールディングス,スタンダード（内国株式）,False,78.0,6289195008.0,197923.0,3.9356172,0.0
3116,トヨタ紡織,プライム（内国株式）,False,2490.0,443925364736.0,568731.0,0.9937428,26.543472
311A,ＮＰＴ,PRO Market,False,1200.0,5844839936.0,144.0,0.0,0.0
3121,マーチャント・バンカーズ,スタンダード（内国株式）,False,272.0,7739156992.0,159492.0,1.9494026,46.864113
3123,サイボー,スタンダード（内国株式）,False,610.0,7859666944.0,8652.0,0.43366185,9.276155
312A,シンコーホールディングス,PRO Market,False,1542.0,740160000.0,0.0,0.0,4.7058105
3131,シンデン・ハイテックス,スタンダード（内国株式）,False,3070.0,5806292992.0,16012.0,0.8010715,9.255086
3132,マクニカホールディングス,プライム（内国株式）,False,2119.0,383503073280.0,508273.0,1.5302451,15.254417
3133,海帆,グロース（内国株式）,False,703.0,39321075712.0,609614.0,8.8124695,0.0
3134,Ｈａｍｅｅ,スタンダード（内国株式）,False,1450.0,23401144320.0,68303.0,2.2143428,18.29405
3135,マーケットエンタープライズ,プライム（内国株式）,False,1818.0,9530738688.0,41433.0,7.019226,31.48801
3137,ファンデリー,グロース（内国株式）,False,500.0,3092699904.0,390953.0,6.829473,0.0
3138,富士山マガジンサービス,グロース（内国株式）,False,1008.0,3302400000.0,5631.0,1.4034851,51.679585
3139,ラクト・ジャパン,プライム（内国株式）,False,4195.0,41878913024.0,59825.0,1.4232429,9.777219
313A,ｉシェアーズ　Ｓ＆Ｐ　５００　トップ　２０　ＥＴＦ,ETF・ETN,False,213.0,0.0,189421.0,0.0,33.067295
3140,ＢＲＵＮＯ,グロース（内国株式）,False,995.0,14299572224.0,25287.0,2.7451725,0.0
3141,ウエルシアホールディングス,プライム（内国株式）,False,2866.0,595036667904.0,460023.0,2.3685071,32.577568
3143,オーウイル,スタンダード（内国株式）,False,2260.0,6785922048.0,5379.0,1.2594514,7.410557
3148,クリエイトＳＤホールディングス,プライム（内国株式）,False,3425.0,218678788096.0,87134.0,1.5322219,13.939794
314A,ｉシェアーズ　ゴールド　ＥＴＦ,ETF・ETN,False,255.0,0.0,1579229.0,0.0,0.0
3150,グリムス,プライム（内国株式）,False,2608.0,59580059648.0,53831.0,3.6880264,13.080747
3151,バイタルケーエスケー・ホールディングス,プライム（内国株式）,False,1293.0,63803064320.0,117547.0,0.6105817,8.847598
3153,八洲電機,プライム（内国株式）,False,2306.0,50166964224.0,56466.0,1.6469806,12.505963
3154,メディアスホールディングス,プライム（内国株式）,False,861.0,18968416256.0,41649.0,0.92627484,18.37966
3156,レスター,プライム（内国株式）,False,2655.0,74765762560.0,49401.0,0.8852091,10.3891535
3157,ジオリーブグループ,スタンダード（内国株式）,False,1318.0,17426003968.0,6588.0,0.74194163,10.887231
3159,丸善ＣＨＩホールディングス,スタンダード（内国株式）,False,357.0,33223692288.0,126668.0,0.63650453,8.501065
315A,グローバルＸ　銀行　高配当－日本株式　ＥＴＦ,ETF・ETN,False,1176.0,0.0,33233.0,0.0,12.864875
3160,大光,スタンダード（内国株式）,False,597.0,8721863680.0,21187.0,1.3727437,16.722784
3161,アゼアス,スタンダード（内国株式）,False,655.0,3730257664.0,12011.0,0.5511612,18.724985
3166,ＯＣＨＩホールディングス,スタンダード（内国株式）,False,1415.0,18395848704.0,3452.0,0.7797578,17.636793
